YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,ed_recode,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,ed_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2000,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,1,169,3752,,,,,,LTHS,281,6137,,,,,,0.6113736353,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,2,312,6879,,,,,,HS,410,9140,,,,,,0.7526258206,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,3,194,4500,,,,,,SC,229,5403,,,,,,0.8328706274,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,4,35,794,,,,,,AA,41,927,,,,,,0.8565264293,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,5,242,5410,,,,,,BA+,273,6136,,,,,,0.8816818774,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,0,899,18916,,,,,,InSch,1151,24540,,,,,,0.7708231459,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,1,1193,25899,,,,,,LTHS,1895,40826,,,,,,0.6343751531,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,2,2819,59264,,,,,,HS,3747,78749,,,,,,0.7525682866,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,3,2316,47894,,,,,,SC,2874,59227,,,,,,0.8086514596,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,4,921,19240,,,,,,AA,1151,23926,,,,,,0.8041461172,
2000,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,5,6828,138974,,,,,,BA+,8192,166032,,,,,,0.8370314156,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,0,1009,22534,,,,,,InSch,2332,53089,,,,,,0.4244570438,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,1,90,1871,,,,,,LTHS,200,4221,,,,,,0.443259891,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,2,153,3242,,,,,,HS,221,4800,,,,,,0.6754166667,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,3,34,764,,,,,,SC,41,925,,,,,,0.8259459459,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,0,769,18191,,,,,,InSch,1186,29761,,,,,,0.6112361816,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,1,148,3191,,,,,,LTHS,280,6264,,,,,,0.5094189017,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,2,469,10293,,,,,,HS,663,14541,,,,,,0.7078605323,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,3,335,7982,,,,,,SC,419,9948,,,,,,0.8023723361,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,4,128,2741,,,,,,AA,147,3143,,,,,,0.8720967229,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,5,197,4933,,,,,,BA+,216,5276,,,,,,0.9349886277,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,0,1004,22095,,,,,,InSch,1375,30526,,,,,,0.7238092118,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,1,930,19456,,,,,,LTHS,1851,39452,,,,,,0.4931562405,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,2,4845,103959,,,,,,HS,6566,141429,,,,,,0.7350614089,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,3,3538,77704,,,,,,SC,4446,97528,,,,,,0.7967352965,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,4,2227,48826,,,,,,AA,2610,57229,,,,,,0.853168848,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,5,4938,110998,,,,,,BA+,5529,124115,,,,,,0.8943157555,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,0,292,5518,,,,,,InSch,598,11460,,,,,,0.4815008726,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,1,67,1345,,,,,,LTHS,118,2411,,,,,,0.5578598092,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,2,69,1492,,,,,,HS,101,2131,,,,,,0.700140779,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,3,9,150,,,,,,SC,13,221,,,,,,0.6787330317,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,0,131,2628,,,,,,InSch,180,3554,,,,,,0.7394485087,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,1,180,3414,,,,,,LTHS,262,4974,,,,,,0.6863691194,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,2,231,4625,,,,,,HS,315,6258,,,,,,0.7390540109,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,3,102,2239,,,,,,SC,123,2653,,,,,,0.843950245,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,4,35,724,,,,,,AA,42,858,,,,,,0.8438228438,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,5,27,508,,,,,,BA+,36,707,,,,,,0.7185289958,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,0,282,5653,,,,,,InSch,383,7713,,,,,,0.7329184494,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,1,886,16570,,,,,,LTHS,1362,25158,,,,,,0.6586374116,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,2,1988,37920,,,,,,HS,2547,48899,,,,,,0.7754759811,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,3,1495,28915,,,,,,SC,1792,34831,,,,,,0.830151302,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,4,521,9919,,,,,,AA,603,11520,,,,,,0.8610243056,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,5,1343,26127,,,,,,BA+,1587,30904,,,,,,0.8454245405,
2000,16700,"Charleston-North Charleston, SC",16-19,0,378,9133,,,,,,InSch,1198,27115,,,,,,0.3368246358,
2000,16700,"Charleston-North Charleston, SC",16-19,1,53,1134,,,,,,LTHS,145,3336,,,,,,0.3399280576,
2000,16700,"Charleston-North Charleston, SC",16-19,2,79,1827,,,,,,HS,126,2899,,,,,,0.6302173163,
2000,16700,"Charleston-North Charleston, SC",16-19,3,23,567,,,,,,SC,27,669,,,,,,0.8475336323,
2000,16700,"Charleston-North Charleston, SC",20-24,0,311,7368,,,,,,InSch,579,13510,,,,,,0.5453737972,
2000,16700,"Charleston-North Charleston, SC",20-24,1,131,3588,,,,,,LTHS,224,5938,,,,,,0.6042438531,
2000,16700,"Charleston-North Charleston, SC",20-24,2,269,6537,,,,,,HS,388,9471,,,,,,0.6902122268,
2000,16700,"Charleston-North Charleston, SC",20-24,3,178,4435,,,,,,SC,224,5427,,,,,,0.8172102451,
2000,16700,"Charleston-North Charleston, SC",20-24,4,29,787,,,,,,AA,31,844,,,,,,0.932464455,
2000,16700,"Charleston-North Charleston, SC",20-24,5,137,3346,,,,,,BA+,151,3730,,,,,,0.8970509383,
2000,16700,"Charleston-North Charleston, SC",25-54,0,553,13267,,,,,,InSch,736,17557,,,,,,0.7556530159,
2000,16700,"Charleston-North Charleston, SC",25-54,1,886,19794,,,,,,LTHS,1553,34715,,,,,,0.5701857986,
2000,16700,"Charleston-North Charleston, SC",25-54,2,2130,48936,,,,,,HS,2938,66758,,,,,,0.733035741,
2000,16700,"Charleston-North Charleston, SC",25-54,3,1830,42800,,,,,,SC,2307,53674,,,,,,0.7974065656,
2000,16700,"Charleston-North Charleston, SC",25-54,4,603,14625,,,,,,AA,745,17960,,,,,,0.8143095768,
2000,16700,"Charleston-North Charleston, SC",25-54,5,2274,52270,,,,,,BA+,2637,60368,,,,,,0.8658560827,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,0,1045,24587,,,,,,InSch,2711,62346,,,,,,0.3943637122,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,1,225,5218,,,,,,LTHS,439,10071,,,,,,0.5181213385,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,2,205,4483,,,,,,HS,288,6397,,,,,,0.7007972487,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,3,43,1061,,,,,,SC,60,1459,,,,,,0.7272104181,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,5,,,,,,,,BA+,5,113,,,,,,,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,0,675,16414,,,,,,InSch,1169,27780,,,,,,0.5908567315,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,1,532,13554,,,,,,LTHS,887,22024,,,,,,0.6154195423,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,2,775,19234,,,,,,HS,1010,24729,,,,,,0.7777912572,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,3,521,12581,,,,,,SC,629,15159,,,,,,0.8299360116,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,4,93,2088,,,,,,AA,113,2529,,,,,,0.8256227758,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,5,375,9492,,,,,,BA+,415,10544,,,,,,0.9002276176,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,0,1342,32498,,,,,,InSch,1757,42522,,,,,,0.7642632049,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,1,2924,69226,,,,,,LTHS,4481,105732,,,,,,0.6547308289,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,2,6218,145076,,,,,,HS,8034,187262,,,,,,0.7747220472,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,3,5703,136490,,,,,,SC,6834,163042,,,,,,0.8371462568,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,4,2022,48214,,,,,,AA,2319,55057,,,,,,0.8757106272,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,5,7528,183318,,,,,,BA+,8568,208183,,,,,,0.8805618134,
2000,16860,"Chattanooga, TN-GA",16-19,0,353,7502,,,,,,InSch,848,17176,,,,,,0.4367722403,
2000,16860,"Chattanooga, TN-GA",16-19,1,61,1314,,,,,,LTHS,129,2735,,,,,,0.4804387569,
2000,16860,"Chattanooga, TN-GA",16-19,2,73,1544,,,,,,HS,112,2412,,,,,,0.64013267,
2000,16860,"Chattanooga, TN-GA",16-19,3,12,216,,,,,,SC,19,365,,,,,,0.5917808219,
2000,16860,"Chattanooga, TN-GA",20-24,0,306,6826,,,,,,InSch,477,10103,,,,,,0.6756408987,
2000,16860,"Chattanooga, TN-GA",20-24,1,139,3312,,,,,,LTHS,235,5615,,,,,,0.5898486198,
2000,16860,"Chattanooga, TN-GA",20-24,2,206,4853,,,,,,HS,283,6835,,,,,,0.7100219459,
2000,16860,"Chattanooga, TN-GA",20-24,3,167,4292,,,,,,SC,208,5209,,,,,,0.8239585333,
2000,16860,"Chattanooga, TN-GA",20-24,4,18,369,,,,,,AA,22,488,,,,,,0.756147541,
2000,16860,"Chattanooga, TN-GA",20-24,5,58,1347,,,,,,BA+,62,1453,,,,,,0.927047488,
2000,16860,"Chattanooga, TN-GA",25-54,0,377,8272,,,,,,InSch,475,10373,,,,,,0.7974549311,
2000,16860,"Chattanooga, TN-GA",25-54,1,776,17256,,,,,,LTHS,1275,28067,,,,,,0.6148145509,
2000,16860,"Chattanooga, TN-GA",25-54,2,1786,39820,,,,,,HS,2335,51995,,,,,,0.7658428695,
2000,16860,"Chattanooga, TN-GA",25-54,3,1567,35647,,,,,,SC,1906,43239,,,,,,0.824417771,
2000,16860,"Chattanooga, TN-GA",25-54,4,517,11662,,,,,,AA,594,13407,,,,,,0.8698441113,
2000,16860,"Chattanooga, TN-GA",25-54,5,1691,35780,,,,,,BA+,1973,41120,,,,,,0.8701361868,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,0,6461,148463,,,,,,InSch,16795,391094,,,,,,0.3796095056,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,1,941,22635,,,,,,LTHS,2125,51641,,,,,,0.4383145175,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,2,1053,25034,,,,,,HS,1650,39789,,,,,,0.6291688658,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,3,224,5234,,,,,,SC,327,7696,,,,,,0.6800935551,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,4,17,436,,,,,,AA,24,642,,,,,,0.6791277259,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,5,5,168,,,,,,BA+,5,168,,,,,,1,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,0,4895,121707,,,,,,InSch,7964,200256,,,,,,0.6077570709,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,1,2324,59600,,,,,,LTHS,4198,107849,,,,,,0.5526245028,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,2,3582,89213,,,,,,HS,5306,133349,,,,,,0.6690188903,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,3,2533,63406,,,,,,SC,3234,80989,,,,,,0.7828964427,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,4,500,12381,,,,,,AA,611,15070,,,,,,0.8215660252,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,5,2308,60039,,,,,,BA+,2550,66240,,,,,,0.9063858696,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,0,9537,234092,,,,,,InSch,12885,317461,,,,,,0.7373882146,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,1,13042,317773,,,,,,LTHS,23530,580899,,,,,,0.5470365761,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,2,27665,651287,,,,,,HS,38265,906153,,,,,,0.718738447,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,3,26910,638676,,,,,,SC,33794,802562,,,,,,0.7957964618,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,4,8203,194839,,,,,,AA,10028,238502,,,,,,0.8169281599,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,5,43471,1040173,,,,,,BA+,50072,1196710,,,,,,0.8691938732,
2000,17140,"Cincinnati, OH-KY-IN",16-19,0,1962,42082,,,,,,InSch,4312,90536,,,,,,0.4648095785,
2000,17140,"Cincinnati, OH-KY-IN",16-19,1,202,4416,,,,,,LTHS,440,9538,,,,,,0.4629901447,
2000,17140,"Cincinnati, OH-KY-IN",16-19,2,330,7129,,,,,,HS,452,9540,,,,,,0.7472746331,
2000,17140,"Cincinnati, OH-KY-IN",16-19,3,69,1644,,,,,,SC,77,1822,,,,,,0.9023051592,
2000,17140,"Cincinnati, OH-KY-IN",20-24,0,1311,30929,,,,,,InSch,2005,46803,,,,,,0.6608337072,
2000,17140,"Cincinnati, OH-KY-IN",20-24,1,460,10644,,,,,,LTHS,790,18082,,,,,,0.5886516978,
2000,17140,"Cincinnati, OH-KY-IN",20-24,2,1126,25389,,,,,,HS,1488,33478,,,,,,0.7583786367,
2000,17140,"Cincinnati, OH-KY-IN",20-24,3,598,14302,,,,,,SC,710,16812,,,,,,0.8507018796,
2000,17140,"Cincinnati, OH-KY-IN",20-24,4,140,3391,,,,,,AA,157,3737,,,,,,0.9074123629,
2000,17140,"Cincinnati, OH-KY-IN",20-24,5,432,10170,,,,,,BA+,470,11031,,,,,,0.9219472396,
2000,17140,"Cincinnati, OH-KY-IN",25-54,0,1652,36267,,,,,,InSch,2054,45084,,,,,,0.8044317274,
2000,17140,"Cincinnati, OH-KY-IN",25-54,1,2565,54005,,,,,,LTHS,4436,93045,,,,,,0.5804180773,
2000,17140,"Cincinnati, OH-KY-IN",25-54,2,9420,198943,,,,,,HS,12088,255333,,,,,,0.7791511477,
2000,17140,"Cincinnati, OH-KY-IN",25-54,3,6336,138187,,,,,,SC,7592,166229,,,,,,0.8313050069,
2000,17140,"Cincinnati, OH-KY-IN",25-54,4,2285,50834,,,,,,AA,2650,59118,,,,,,0.8598734734,
2000,17140,"Cincinnati, OH-KY-IN",25-54,5,8837,198881,,,,,,BA+,10029,226006,,,,,,0.8799810624,
2000,17460,"Cleveland-Elyria, OH",16-19,0,1884,38985,,,,,,InSch,4361,90347,,,,,,0.4315029829,
2000,17460,"Cleveland-Elyria, OH",16-19,1,195,4162,,,,,,LTHS,450,9326,,,,,,0.4462792194,
2000,17460,"Cleveland-Elyria, OH",16-19,2,320,6545,,,,,,HS,447,9300,,,,,,0.7037634409,
2000,17460,"Cleveland-Elyria, OH",16-19,3,56,1296,,,,,,SC,75,1655,,,,,,0.783081571,
2000,17460,"Cleveland-Elyria, OH",20-24,0,1168,25406,,,,,,InSch,1692,36865,,,,,,0.6891631629,
2000,17460,"Cleveland-Elyria, OH",20-24,1,434,9425,,,,,,LTHS,831,18236,,,,,,0.5168348322,
2000,17460,"Cleveland-Elyria, OH",20-24,2,1034,22582,,,,,,HS,1358,29428,,,,,,0.7673644148,
2000,17460,"Cleveland-Elyria, OH",20-24,3,658,14406,,,,,,SC,798,17394,,,,,,0.8282166264,
2000,17460,"Cleveland-Elyria, OH",20-24,4,135,2966,,,,,,AA,157,3479,,,,,,0.8525438344,
2000,17460,"Cleveland-Elyria, OH",20-24,5,415,9081,,,,,,BA+,447,9745,,,,,,0.9318624936,
2000,17460,"Cleveland-Elyria, OH",25-54,0,2141,44488,,,,,,InSch,2823,59288,,,,,,0.75037107,
2000,17460,"Cleveland-Elyria, OH",25-54,1,2593,53365,,,,,,LTHS,4622,96477,,,,,,0.5531370171,
2000,17460,"Cleveland-Elyria, OH",25-54,2,9764,201752,,,,,,HS,12878,266962,,,,,,0.7557330257,
2000,17460,"Cleveland-Elyria, OH",25-54,3,7894,164751,,,,,,SC,9722,203152,,,,,,0.810974049,
2000,17460,"Cleveland-Elyria, OH",25-54,4,2466,51858,,,,,,AA,2899,60567,,,,,,0.8562088266,
2000,17460,"Cleveland-Elyria, OH",25-54,5,9963,209675,,,,,,BA+,11241,236086,,,,,,0.8881297493,
2000,17820,"Colorado Springs, CO",16-19,0,448,9597,,,,,,InSch,1023,21495,,,,,,0.4464759246,
2000,17820,"Colorado Springs, CO",16-19,1,78,1612,,,,,,LTHS,151,3194,,,,,,0.5046963056,
2000,17820,"Colorado Springs, CO",16-19,2,99,2147,,,,,,HS,137,3004,,,,,,0.714713715,
2000,17820,"Colorado Springs, CO",16-19,3,22,478,,,,,,SC,27,573,,,,,,0.8342059337,
2000,17820,"Colorado Springs, CO",20-24,0,259,5709,,,,,,InSch,380,8144,,,,,,0.7010068762,
2000,17820,"Colorado Springs, CO",20-24,1,117,2650,,,,,,LTHS,181,4033,,,,,,0.6570790974,
2000,17820,"Colorado Springs, CO",20-24,2,309,6799,,,,,,HS,431,9418,,,,,,0.721915481,
2000,17820,"Colorado Springs, CO",20-24,3,224,4980,,,,,,SC,269,5993,,,,,,0.8309694644,
2000,17820,"Colorado Springs, CO",20-24,4,34,735,,,,,,AA,45,988,,,,,,0.7439271255,
2000,17820,"Colorado Springs, CO",20-24,5,94,2090,,,,,,BA+,106,2374,,,,,,0.8803706824,
2000,17820,"Colorado Springs, CO",25-54,0,598,13196,,,,,,InSch,766,17110,,,,,,0.771244886,
2000,17820,"Colorado Springs, CO",25-54,1,437,9001,,,,,,LTHS,703,14321,,,,,,0.6285175616,
2000,17820,"Colorado Springs, CO",25-54,2,1771,36472,,,,,,HS,2280,47155,,,,,,0.7734492631,
2000,17820,"Colorado Springs, CO",25-54,3,2115,43899,,,,,,SC,2624,54707,,,,,,0.8024384448,
2000,17820,"Colorado Springs, CO",25-54,4,790,16733,,,,,,AA,965,20449,,,,,,0.8182796225,
2000,17820,"Colorado Springs, CO",25-54,5,2627,58194,,,,,,BA+,3084,68561,,,,,,0.8487915871,
2000,17900,"Columbia, SC",16-19,0,430,9867,,,,,,InSch,1056,24154,,,,,,0.4085037675,
2000,17900,"Columbia, SC",16-19,1,63,1279,,,,,,LTHS,122,2460,,,,,,0.5199186992,
2000,17900,"Columbia, SC",16-19,2,66,1491,,,,,,HS,101,2262,,,,,,0.6591511936,
2000,17900,"Columbia, SC",16-19,3,21,409,,,,,,SC,28,574,,,,,,0.712543554,
2000,17900,"Columbia, SC",20-24,0,423,10598,,,,,,InSch,676,17189,,,,,,0.6165571005,
2000,17900,"Columbia, SC",20-24,1,111,2652,,,,,,LTHS,203,4735,,,,,,0.5600844773,
2000,17900,"Columbia, SC",20-24,2,231,5611,,,,,,HS,312,7510,,,,,,0.7471371505,
2000,17900,"Columbia, SC",20-24,3,207,4730,,,,,,SC,245,5693,,,,,,0.8308448972,
2000,17900,"Columbia, SC",20-24,4,33,705,,,,,,AA,41,906,,,,,,0.7781456954,
2000,17900,"Columbia, SC",20-24,5,155,3589,,,,,,BA+,169,3999,,,,,,0.8974743686,
2000,17900,"Columbia, SC",25-54,0,570,13340,,,,,,InSch,726,17050,,,,,,0.7824046921,
2000,17900,"Columbia, SC",25-54,1,741,16201,,,,,,LTHS,1263,27998,,,,,,0.5786484749,
2000,17900,"Columbia, SC",25-54,2,1977,43446,,,,,,HS,2570,56179,,,,,,0.7733494722,
2000,17900,"Columbia, SC",25-54,3,1804,40041,,,,,,SC,2201,48909,,,,,,0.8186836779,
2000,17900,"Columbia, SC",25-54,4,737,16450,,,,,,AA,862,19331,,,,,,0.8509647716,
2000,17900,"Columbia, SC",25-54,5,2733,61118,,,,,,BA+,3083,69334,,,,,,0.8815011394,
2000,18140,"Columbus, OH",16-19,0,1457,31142,,,,,,InSch,3221,69758,,,,,,0.4464290834,
2000,18140,"Columbus, OH",16-19,1,162,3335,,,,,,LTHS,309,6693,,,,,,0.4982817869,
2000,18140,"Columbus, OH",16-19,2,258,5607,,,,,,HS,359,7654,,,,,,0.7325581395,
2000,18140,"Columbus, OH",16-19,3,49,968,,,,,,SC,55,1125,,,,,,0.8604444444,
2000,18140,"Columbus, OH",20-24,0,1435,34419,,,,,,InSch,2079,49146,,,,,,0.7003418386,
2000,18140,"Columbus, OH",20-24,1,363,8043,,,,,,LTHS,619,13592,,,,,,0.5917451442,
2000,18140,"Columbus, OH",20-24,2,931,20646,,,,,,HS,1224,27169,,,,,,0.7599101918,
2000,18140,"Columbus, OH",20-24,3,559,12719,,,,,,SC,644,14620,,,,,,0.8699726402,
2000,18140,"Columbus, OH",20-24,4,101,2320,,,,,,AA,119,2735,,,,,,0.8482632541,
2000,18140,"Columbus, OH",20-24,5,446,10667,,,,,,BA+,472,11402,,,,,,0.935537625,
2000,18140,"Columbus, OH",25-54,0,1810,40821,,,,,,InSch,2297,51812,,,,,,0.7878676754,
2000,18140,"Columbus, OH",25-54,1,2003,42253,,,,,,LTHS,3267,69135,,,,,,0.6111665582,
2000,18140,"Columbus, OH",25-54,2,7442,154521,,,,,,HS,9430,196145,,,,,,0.7877896454,
2000,18140,"Columbus, OH",25-54,3,5511,120962,,,,,,SC,6514,142879,,,,,,0.8466044695,
2000,18140,"Columbus, OH",25-54,4,1717,38249,,,,,,AA,1968,43740,,,,,,0.8744627343,
2000,18140,"Columbus, OH",25-54,5,8109,184489,,,,,,BA+,9128,207452,,,,,,0.8893093342,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,0,4050,84996,,,,,,InSch,10459,216321,,,,,,0.392916083,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,1,1093,22969,,,,,,LTHS,2061,44341,,,,,,0.518008164,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,2,839,17701,,,,,,HS,1329,27991,,,,,,0.632381837,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,3,145,3172,,,,,,SC,198,4398,,,,,,0.7212369259,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,4,,,,,,,,AA,6,135,,,,,,,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,0,2826,66077,,,,,,InSch,4310,100823,,,,,,0.6553762534,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,1,2563,58198,,,,,,LTHS,4256,96725,,,,,,0.60168519,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,2,2698,60485,,,,,,HS,3793,84543,,,,,,0.7154347492,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,3,1881,44378,,,,,,SC,2275,53390,,,,,,0.8312043454,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,4,246,5760,,,,,,AA,289,6784,,,,,,0.8490566038,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,5,1013,25413,,,,,,BA+,1137,28388,,,,,,0.8952021981,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,0,4892,111499,,,,,,InSch,6506,148445,,,,,,0.7511132069,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,1,12059,258728,,,,,,LTHS,19896,430319,,,,,,0.6012469819,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,2,17825,366064,,,,,,HS,23666,488848,,,,,,0.7488299021,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,3,19595,424157,,,,,,SC,23852,516019,,,,,,0.8219794232,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,4,5151,114113,,,,,,AA,6086,134735,,,,,,0.8469440012,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,5,25984,586730,,,,,,BA+,29945,674704,,,,,,0.8696109701,
2000,19380,"Dayton, OH",16-19,0,854,17432,,,,,,InSch,1852,38584,,,,,,0.4517934895,
2000,19380,"Dayton, OH",16-19,1,72,1636,,,,,,LTHS,163,3781,,,,,,0.4326897646,
2000,19380,"Dayton, OH",16-19,2,146,3296,,,,,,HS,208,4797,,,,,,0.6870961017,
2000,19380,"Dayton, OH",16-19,3,23,487,,,,,,SC,28,629,,,,,,0.7742448331,
2000,19380,"Dayton, OH",20-24,0,679,14430,,,,,,InSch,1078,22482,,,,,,0.6418468108,
2000,19380,"Dayton, OH",20-24,1,144,3500,,,,,,LTHS,262,6434,,,,,,0.5439850793,
2000,19380,"Dayton, OH",20-24,2,438,10447,,,,,,HS,562,13537,,,,,,0.7717367216,
2000,19380,"Dayton, OH",20-24,3,231,5624,,,,,,SC,291,7116,,,,,,0.790331647,
2000,19380,"Dayton, OH",20-24,4,51,1285,,,,,,AA,56,1369,,,,,,0.938641344,
2000,19380,"Dayton, OH",20-24,5,120,2905,,,,,,BA+,130,3202,,,,,,0.9072454716,
2000,19380,"Dayton, OH",25-54,0,848,19105,,,,,,InSch,1064,24003,,,,,,0.7959421739,
2000,19380,"Dayton, OH",25-54,1,820,18164,,,,,,LTHS,1501,34357,,,,,,0.528684111,
2000,19380,"Dayton, OH",25-54,2,3501,75546,,,,,,HS,4583,99803,,,,,,0.7569511939,
2000,19380,"Dayton, OH",25-54,3,2741,61433,,,,,,SC,3311,74104,,,,,,0.8290105797,
2000,19380,"Dayton, OH",25-54,4,977,22049,,,,,,AA,1108,25192,,,,,,0.8752381708,
2000,19380,"Dayton, OH",25-54,5,3124,71713,,,,,,BA+,3505,80510,,,,,,0.8907340703,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,0,377,7574,,,,,,InSch,921,17844,,,,,,0.4244563999,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,1,63,1126,,,,,,LTHS,119,2202,,,,,,0.5113533152,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,2,50,1053,,,,,,HS,73,1628,,,,,,0.6468058968,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,3,10,222,,,,,,SC,12,259,,,,,,0.8571428571,
